@fechaActualizacion,@id,IDIOMA,EMAIL,TELEFONO,FAX,NOMBRE_TUI,DESCRIPCION_TUI,CONTENT_URL,LATITUD_TUI,LONGITUD_TUI,Categoria_1,Categoria_2,DIRECCION_TUI,CATEGORIA_TUI,Categoria_3,Categoria_4,PK,HORARIO,EQUIPAMIENTO,TRANSPORTE,ACCESIBILIDAD,NOMBRE_VIA,CLASE_VIAL,NUM,LOCALIDAD,PROVINCIA,CODIGO_POSTAL,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,COORDENADA_X,COORDENADA_Y,ORIENTACION,Categoria_5,PLANTA,PUERTA,ESCALERAS,Categoria_6,Categoria_7
2025-03-10,69044.0,es,lajauria@lajauria.es,(+34) 91 130 48 36,,La Jauría,"Entre la comercial y transitada calle Fuencarral y la bohemia zona de Malasaña, se encuentra esta tasca moderna de estilo rústico consagrada a la cocina elaborada al momento. Una larguísima barra de madera recibe al comensal con un buen surtido de canapés y pinchos, y para los que no se conformen con esto, al fondo, se encuentra el coqueto comedor. Sobre la mesa de éste, un muestrario de platillos y tapas que apuestan por la cocina mediterránea y que se sirven de forma ininterrumpida: ensalada de codorniz glaseada con zumo de uvas, crema de boletus, croquetas caseras, carrillera de cerdo ibérico, bogavante a la sartén con arroz basmati. Todo esto se completa con una amplia carta de vinos.",https://www.esmadrid.com/restaurantes/la-jauria,40.4238564,-3.7012317,Tapas,Española,"de Colón, 10, 28004, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-07,68452.0,es,quenco@quenco.com,(+34) 91 345 10 84,,El Qüenco de Pepa,"En este restaurante se ofrece la mejor cocina de mercado con hortalizas frescas y venidas de una huerta propia. Su otra especialidad son los pescados, cocinados de variadas maneras, aunque puede advertirse cierta querencia andaluza. Así, las tortillitas de camarón, los salmonetitos, los boquerones, los chocos...Del Cantábrico vienen la Merluza de Celeiro, el rodaballo, el pulpo con crema de patata y ajada. Los que gustan de la casquería, tienen aquí uno de sus lugares preferidos. Riñones, mollejas o sesos son algunas de las especialidades de este restaurante de ambiente agradable.Además, en la cercana calle Padre Damián, 46, se encuentra la Tienda – Colmao de Pepa, donde se pueden adquirir desde sus famosos tomates pasando por todo lo recogido en la huerta cada día, además de conservas selectas, carnes saludables, pan horneado en el restaurante, quesos de la sierra de Madrid, dulces caseros, etc. ",https://www.esmadrid.com/restaurantes/el-quenco-de-pepa,40.4600687,-3.6846423,Española,,"Henri Dunant, 23, 28036, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-27,68985.0,es,cerveceriapittu@gmail.com,(+34) 91 431 88 85,,Pittu,"Taberna asturiana situada en el barrio de Salamanca, ideal para tomar unos pinchos acompañados de una gran variedad de cervezas. Cuenta con una amplia carta de pinchos y platos totalmente caseros y elaborados cada día con los mejores productos del mercado como la fabada asturiana, la merluza de pincho con ali oli casero de finas hierbas o la hamburguesa pittu, carne selecta de buey, hojaldre casero, aros de cebolla, tomate plancha y salsa pelayo.",https://www.esmadrid.com/restaurantes/pittu,40.424077873971,-3.686634600163,Tapas,Española,"de Claudio Coello, 30, 28001, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,69040.0,es,oriofuencarral@sagardi.com,(+34) 91 521 83 18,,Orio,"Versión moderna de las tabernas vascas inspirada en la gastronomía tradicional de los pueblos pesqueros de Euskadi. Lo primero que llama la atención al entrar es su enorme barra de pinchos de temporada en la planta de abajo, mientras que en la planta de arriba se encuentra el restaurante, donde se puede disfrutar de productos de la tierra como anchoas de Guetaria, navajas, bacalao o todo tipo de pescados. La decoración se inspira también en el arte de la pesca.",https://www.esmadrid.com/restaurantes/orio,40.4237393,-3.7006761,Tabernas,Tapas,"de Fuencarral, 49, 28004, Madrid, Spain",Restaurantes,Española,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-28,69042.0,es,info@posadadelleondeoro.com,(+34) 91 119 14 94,,Enotaberna del León de Oro,"Ubicada dentro de una posada centenaria reconvertida ahora en hotel boutique, la Posada del León de Oro, esta taberna ofrece el picoteo de siempre pero en un ambiente escogido en el que se puede además comer. Huevos rotos clásicos, croquetas, platos de ibéricos de la mejor calidad, queso, morcilla... y todo regado con los mejores vinos.",https://www.esmadrid.com/restaurantes/enotaberna-del-leon-de-oro,40.4132203,-3.7086485,Tapas,,"de la Cava Baja, 12, 28005, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-28,69043.0,es,almirezrestaurante@gmail.com,(+34) 600 89 63 65,,El Almirez,"Heredero del Señorío de Alcocer, restaurante clásico de alta cocina navarra, El Almirez abre sus puertas en octubre de 1998 en el barrio de Salamanca, desde el que ofrece una cocina tradicional casera elaborada con productos de temporada, de inspiración vasco - navarra.El local se divide en dos espacios: uno, el restaurante, más clásico y burgués, y el otro, decorado a modo de taberna en torno al vino.La carta se compone de entrantes, pescados, carnes y postres, disponible también en braille y francés. También cuentan con una gran variedad de tapas, pinchos y montaditos para degustar en la barra, y ofrecen menús a medida para celebraciones. En su carta indican aquellos platos que son aptos para celíacos.",https://www.esmadrid.com/restaurantes/el-almirez,40.434078230268,-3.685022592545,Española,,"de Maldonado, 5, 28006, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,68638.0,es,,(+34) 91 531 08 63,,Majaderitos Café,"Adoptando el nombre antiguo de la calle en la que se ubica, este local próximo a la Puerta del Sol, que llegó a ser conocido como Bar Valladolid, destaca por recuperar el espíritu de los bares madrileños de toda la vida. No en vano, lleva siendo regentado por la misma familia desde hace varias generaciones.Con un horario que cubre todo el día y todas las posibles necesidades del público que pasa por la zona, El Majaderitos ofrece desde churros y porras a primera hora de la mañana, seguidos de menús para almorzar, hasta una cena madrileña acompañada de vino tinto o cervezas bien tiradas.",https://www.esmadrid.com/restaurantes/el-majaderitos,40.4159011,-3.7025236,Tapas,Española,"de Cádiz, 9, 28012, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-31,68449.0,es,gerardoalcocer@grupo-oter.com,(+34) 91 457 94 59,,Nuevo Gerardo,"Situado en el barrio de Hispanidad, este restaurante ofrece una gran variedad de mariscos, pescados, carnes y arroces. La decoración es marinera y alterna el azul y el blanco, destacando la profusión de objetos relacionados con el mar.Entre sus especialidades destacan sus arroces, desde el tradicional arroz con bogavante a la fideuá marinera o un arroz marinero seco al ali-oli. ",https://www.esmadrid.com/restaurantes/nuevo-gerardo,40.4581753,-3.6793602,Española,,"Alberto Alcocer, 46 bis, 28016, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,69039.0,es,perezgaldos@latitarivera.com,(+34) 91 522 18 90,,La Tita Rivera,"Este espacio de Chueca destaca por su cuidada decoración, de estilo industrial nórdico, superficies metalizadas y brillantes, con comida a la vista, en forma de tapas originales y productos gourmet de origen gallego. Una de sus especialidades son los ""casis"", una especie de bollo preñao pero modernizado y puesto al día. Se preparan con rellenos diferentes: tortilla, callos, ensaladilla rusa, chorizo con tomate, calamares ali-oli...En su carta tambien se pueden encontrar otros apetecibles platos como tacos, burritos, ensaladas, hamburguesas y tapas para compartir, como su tabla de quesos gallegos o sus croquetas de chorizo y huevo frito. Cuenta con un patio interior de madera ideal para cualquier época del año.",https://www.esmadrid.com/restaurantes/la-tita-rivera,40.4223753,-3.7004954,Tapas,,"Pérez Galdós, 4, 28004, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-13,69189.0,es,,(+34) 91 549 11 43,,Taberna Moncloa,"El barrio de Argüelles, en el distrito de Moncloa, acoge esta típica taberna madrileña en la que se puede disfrutar de unas cañas y alguna de sus más de 100 tostas. También cuenta con más de 25 desayunos diferentes y menú del día.Su interior se caracteriza por su amplia y animada barra, sus mesas de mármol y sus múltiples fotografías de la antigua fábrica de Mahou colgando de las paredes.",https://www.esmadrid.com/restaurantes/taberna-moncloa,40.4352491,-3.7144149,Tabernas,Tapas,"de Andrés Mellado, 45, 28015, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,68918.0,es,elcanorestaurante@gmail.com,(+34) 91 127 25 24,,Pintxos Elcano,"Es un buen lugar para hacer una parada después de una mañana o tarde de compras por uno de los barrios más animados de Madrid. Aquí se puede comer a base de tapas y pinchos, sencillos, de buena calidad y bien preparados. Mientras comes suena buena música que no impide hablar.Elcano cuenta con dos sucursales más situadas en la calle Fuencarral, 58 y en la Plaza de Manuel Becerra, 19.",https://www.esmadrid.com/restaurantes/pintxos-el-cano-lagasca,40.421643915897,-3.685902357101,Tapas,,"de Lagasca, 7, 28001, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-08,68957.0,es,info@restaurantemarmale.es,(+34) 91 553 98 51,,Marmalé,"Marmalé, situado en la calle Julian Romea, 5, en pleno barrio de Chamberí, ofrece una cocina de sabores mediterráneos donde el respeto por el sabor y la atención por el detalle son el hilo conductor de la experiencia.Su propuesta gastronómica es una fuerte apuesta por el producto de calidad y temporada, siempre con el toque especial de su parrilla y horno de leña. En estos, preparan distintos cortes de carne a la parrilla, donde le dan el toque único que sólo el horno de leña puede dar al cochinillo y el cordero lechal asado al estilo tradicional.En cuanto a su interior, está dividido en varios ambientes: el Comedor donde disfrutar de su carta inspirada en productos de temporada, la Sala de Marmalé, con un ambiente más informal ideal para disfrutar desde el primer café con alguna de sus tostas o lo mejor de sus cartas de picoteo y parrilla. De fondo, una gran pantalla donde seguir todos los acontecimientos o hacer proyecciones en tus fiestas y eventos. Por último, la Terraza Indoor, un jardín interior de plantas totalmente naturales que se puede disfrutar en cualquier momento del año. El lugar ideal para el aperitivo o un picoteo de esos que se alargan durante horas y horas. ",https://www.esmadrid.com/restaurantes/marmale,40.4426288,-3.7141344,Española,,"Julián Romea, 5, 28003, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-10,68958.0,es,,(+34) 91 441 44 34,,Gran Sol,"Ubicado en el barrio de Chamberí se encuentra este bar con decoración tradicional y con terraza exterior a la calle Ríos Rosas. Gran variedad de pinchos a un módico precio de 2-3€. Con la particularidad de su pan candeal en pequeñas barritas recién tostadas, sus pinchos, denominados ""soletes"", son muy variados y de gran calidad: anchoas con boquerones en vinagre, bacalao ahumado, ensaladilla rusa, berenjena, etc.",https://www.esmadrid.com/restaurantes/gran-sol,40.441952,-3.7028576,Tapas,Española,"Ríos Rosas, 10, 28003, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-05,68856.0,es,joseluis@joseluis.es,(+34) 91 441 20 43,,José Luis (San Francisco),"El Grupo José Luis es uno de los grupos de hostelería más reconocidos de España. La modernidad y la tradición se alían, en todas sus actividades, para ofrecer siempre el mejor servicio y los productos de mayor calidad.La firma José Luis nació en 1957 con la apertura de una cervecería en la emblemática calle Serrano de Madrid. Aquel pequeño local se convertiría enseguida en el lugar de moda de la época, donde se daban cita -según recordaba el gran escritor Emilio Romero- ""escritores, artistas, mundo social relevante, políticos, banqueros y gentes de las profesiones serenas o excitantes"", seducidos por los exquisitos pinchos y por el distendido ambiente de tertulia que se genera en torno a ellos.",https://www.esmadrid.com/restaurantes/jose-luis-san-francisco,40.4406288,-3.7155096,Tapas,Española,"San Francisco de Sales, 14, 28003, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-11,68855.0,es,joseluis@joseluis.es,(+34) 91 561 64 13,,José Luis (General Oráa),"El Grupo José Luis es uno de los grupos de hostelería más reconocidos de España. La modernidad y la tradición se alían, en todas sus actividades, para ofrecer siempre el mejor servicio y los productos de mayor calidad. En esta cervecería próxima al Paseo de la Castellana, se puede disfrutar de una deliciosa comida fusión en un ambiente deportivo.La firma José Luis nació en 1957 con la apertura de una cervecería en la emblemática calle Serrano. Aquel pequeño local se convertiría enseguida en el lugar de moda de la época, donde se daban cita distintas personalidades de la cultura, política, economía y de la vida social de nuestro país.  Jose Luis tiene otras cervecerías y restaurantes en Madrid en la calle Rafael Salgado, 11 (frente al Santiago Bernabéu); en la calle Serrano, 89 (primer local del grupo); en el Paseo de la Habana, 4; y en el Paseo de San Francisco de Sales, 14. Además, en la Casa de Campo cuenta con La Masía de José Luis, un espacio ideado para celebrar todo tipo de eventos. ",https://www.esmadrid.com/restaurantes/jose-luis-general-oraa,40.4360974,-3.6876894,Tapas,Española,"del General Oráa, 5, 28006, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,68959.0,es,taperiaprado@gmail.com,(+34) 91 429 40 94,,La Tapería del Prado,"Junto al conocido como Paseo del Arte, al comienzo del Barrio de las Letras desde el Paseo del Prado, se encuentra este local que dispone de una amplia terraza para disfrutar de tapas y raciones de cocina nacional e internacional que incorporan un toque vanguardista.La Tapería cuenta también con un luminoso salón y una original y singular bodega con capacidad para 50 personas donde celebrar cualquier tipo de evento. Sus espacios son considerados, por sus antecedentes, una joya histórica y arquitectónica madrileña ya que albergaron primero la Real Fábrica de Platería de Martínez, instalada en un bello edificio neoclásico construido en el siglo XVIII, y, posteriormente, en 1921, el emblemático Hotel Savoy, ubicado en el edificio actual  y cuyas trazas y estructuras originales se pueden todavía ver en la fachada y en su salón de eventosSu cocina está abierta todo el día. Su carta se compone de una gran variedad de tapas, tablas y embutidos, platos de cuchara, ensaladas, carnes, pescados y postres. Dispone también de diferentes tipos de desayunos y menús para grupos.",https://www.esmadrid.com/restaurantes/la-taperia-del-prado,40.4125842,-3.6936521,Internacional,Tapas,"Platería de Martínez, 1, 28014, Madrid, Spain",Restaurantes,Española,,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-23,69037.0,es,sfsales@gobolem.es,(+34) 91 544 12 31,,Gobolem (San Francisco),"Gobolem ofrece cocina de mercado y mediterránea, contundente, bien preparada, como la de toda la vida.Una oferta muy variada donde se puede disfrutar desde un menú del día, tapas o tostas, hasta pescados y carnes seleccionadas junto con una gran oferta de vinos. Cuenta con varios espacios en el que destaca una gran terraza donde compartir de una manera más infomal. Es precisamente en esta última donde reside el encanto de este local, con un ambiente dinámico e informal en el que convergen diversos grupos, todos ellos en perfecta armonía.",https://www.esmadrid.com/restaurantes/gobolem-san-francisco,40.4403787,-3.7164394,Tapas,Española,"San Francisco de Sales, 11, 28003, Madrid, Spain",Restaurantes,,,,,,,,,,,,,,,,,,,,,,,,,,
